"filename", "language", "JavaScript", "Markdown", "JSON", "JavaScript JSX", "PostCSS", "HTML", "comment", "blank", "total"
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/wide/f.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/wide/l'.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/wide/l.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/wide/r'.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/wide/r.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/wide/u'.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/wide/u.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/scramble/scramble.jsx", "JavaScript JSX", 0, 0, 0, 28, 0, 0, 0, 3, 31
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/scramble/scramblebutton.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 3, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/solution/solution.jsx", "JavaScript JSX", 0, 0, 0, 13, 0, 0, 0, 3, 16
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/solution/solve.jsx", "JavaScript JSX", 0, 0, 0, 22, 0, 0, 0, 3, 25
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/cube/cube.jsx", "JavaScript JSX", 0, 0, 0, 268, 0, 0, 3, 27, 298
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/cube/cubie.jsx", "JavaScript JSX", 0, 0, 0, 43, 0, 0, 0, 4, 47
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/tile/tile.jsx", "JavaScript JSX", 0, 0, 0, 11, 0, 0, 0, 3, 14
